candle_time,open,close,high,low,volume
2015-03-14 08:00:00,283.18,282.6,287.6,281.36,23011.197460899893
2015-03-15 08:00:00,282.54,286.9,287.8,281.59,13427.56794899032
2015-03-16 08:00:00,286.71,291.22,295.2,286.45,22313.424618658897
2015-03-17 08:00:00,291.24,285.25,292.9,281.56,22235.369854520162
2015-03-18 08:00:00,285.11,257.21,285.25,248.0,89923.41572829925
2015-03-19 08:00:00,257.2,261.98,269.5,246.98,78451.53717571993
2015-03-20 08:00:00,261.7,262.19,267.0,259.36,16197.477967690093
2015-03-21 08:00:00,262.18,260.47,263.01,255.1,15082.649219000163
2015-03-22 08:00:00,260.6,268.82,270.8,259.74,18263.490755229977
2015-03-23 08:00:00,268.6,267.23,271.5,262.0,23532.384930219596
2015-03-24 08:00:00,267.31,246.0,268.4,241.39,64117.869871471376
2015-03-25 08:00:00,246.0,246.29,250.95,235.7,53254.53178151114
2015-03-26 08:00:00,246.29,249.33,255.0,244.5,33260.96841260913
2015-03-27 08:00:00,249.21,246.5,250.45,245.23,22731.111935799636
2015-03-28 08:00:00,246.5,252.95,255.96,246.49,17724.68773237022
2015-03-29 08:00:00,252.9,242.74,253.01,238.89,31825.768349268736
2015-03-30 08:00:00,242.9,247.93,250.98,236.24,30725.359919839062
2015-03-31 08:00:00,247.93,244.51,248.8,242.0,22340.601946700015
2015-04-01 08:00:00,244.56,246.93,248.71,239.21,23555.269575339462
2015-04-02 08:00:00,247.07,253.23,254.94,243.0,26215.54310422994
2015-04-03 08:00:00,253.33,254.24,256.49,250.31,28294.992817099588
2015-04-04 08:00:00,254.24,253.6,255.7,250.32,9458.996558880082
2015-04-05 08:00:00,253.7,260.5,261.25,251.55,23998.874494599957
2015-04-06 08:00:00,260.75,255.73,262.45,253.4,20821.287882050034
2015-04-07 08:00:00,255.62,253.7,257.9,253.01,10602.252119890058
2015-04-08 08:00:00,253.7,244.92,254.99,242.72,39627.091426250045
2015-04-09 08:00:00,244.94,243.58,246.79,236.5,22642.235553089664
2015-04-10 08:00:00,243.56,236.12,243.74,230.75,37332.556956169996
2015-04-11 08:00:00,236.12,236.86,240.58,233.72,17745.943558390147
2015-04-12 08:00:00,236.83,236.38,238.7,232.38,10100.95286180002
2015-04-13 08:00:00,236.21,224.9,237.7,220.14,47137.09401198017
2015-04-14 08:00:00,224.9,220.16,225.75,216.37,40768.8300318196
2015-04-15 08:00:00,220.1,223.98,224.75,219.01,24034.52460674001
2015-04-16 08:00:00,223.8,228.14,230.0,223.01,28949.227537569797
2015-04-17 08:00:00,228.23,222.4,228.98,219.58,27060.860746099916
2015-04-18 08:00:00,222.39,223.08,224.16,219.94,11898.008681010037
2015-04-19 08:00:00,223.23,222.16,227.0,222.1,17571.785468450107
2015-04-20 08:00:00,222.28,224.21,227.0,221.24,19932.04806584988
2015-04-21 08:00:00,224.21,236.96,236.99,224.16,31768.4230911101
2015-04-22 08:00:00,236.18,234.14,238.99,232.0,22065.58915187983
2015-04-23 08:00:00,234.35,236.01,237.22,233.0,8848.921208240048
2015-04-24 08:00:00,235.82,231.38,236.51,228.7,22481.38342875968
2015-04-25 08:00:00,231.21,226.01,232.7,225.35,13390.728758350093
2015-04-26 08:00:00,226.1,219.7,226.84,213.92,40909.656498319404
2015-04-27 08:00:00,219.73,226.91,232.49,218.24,35237.99532263983
2015-04-28 08:00:00,227.44,225.3,228.05,222.16,17189.697328670067
2015-04-29 08:00:00,225.3,225.23,227.8,222.66,12204.237091900035
2015-04-30 08:00:00,225.56,236.11,240.89,224.63,41361.85775564005
2015-05-01 08:00:00,236.18,231.78,239.25,231.26,17016.639858930033
2015-05-02 08:00:00,231.75,234.81,235.79,231.75,8932.200581869994
2015-05-03 08:00:00,234.76,240.57,243.73,233.75,19159.47837938006
2015-05-04 08:00:00,240.69,238.54,243.6,236.98,24658.093285310017
2015-05-05 08:00:00,238.68,235.87,239.49,231.05,26115.907707628732
2015-05-06 08:00:00,235.85,229.27,236.75,226.42,47524.99716568956
2015-05-07 08:00:00,229.04,237.3,239.79,227.81,27216.12711777937
2015-05-08 08:00:00,237.3,244.5,249.22,236.2,31065.29966056905
2015-05-09 08:00:00,244.52,242.54,249.21,240.1,19372.31104584986
2015-05-10 08:00:00,242.53,240.73,245.95,238.79,11933.406653510014
2015-05-11 08:00:00,240.8,242.46,245.49,238.5,15989.07724903009
2015-05-12 08:00:00,242.44,241.92,244.67,240.86,13639.32470388002
2015-05-13 08:00:00,242.01,235.7,245.0,234.22,27912.305639229882
2015-05-14 08:00:00,235.72,236.7,238.39,232.1,19130.363731680005
2015-05-15 08:00:00,236.7,237.3,239.0,233.88,9526.75229743002
2015-05-16 08:00:00,237.24,235.7,237.58,234.0,6100.362871390015
2015-05-17 08:00:00,235.85,236.15,238.24,235.6,4806.5601557400105
2015-05-18 08:00:00,236.25,232.82,237.25,229.0,14181.5302039301
2015-05-19 08:00:00,232.83,231.7,233.99,231.19,5868.661401370035
2015-05-20 08:00:00,231.56,234.24,235.24,231.56,11419.180367010047
2015-05-21 08:00:00,234.26,235.27,236.5,233.9,10508.63081480002
2015-05-22 08:00:00,235.25,240.97,241.83,234.59,22839.333697769962
2015-05-23 08:00:00,240.97,238.81,241.2,237.54,8514.038277379996
2015-05-24 08:00:00,238.86,240.96,242.98,238.52,7277.277084440009
2015-05-25 08:00:00,240.92,237.1,241.12,236.1,8684.72025188011
2015-05-26 08:00:00,237.1,237.36,238.5,235.26,8818.487223630069
2015-05-27 08:00:00,237.37,236.48,239.3,235.0,9190.040450760016
2015-05-28 08:00:00,236.75,236.86,237.5,235.85,5791.2187079000605
2015-05-29 08:00:00,236.83,236.52,237.16,235.02,6839.528843700132
2015-05-30 08:00:00,236.72,232.54,236.73,228.2,14770.990402600084
2015-05-31 08:00:00,232.35,228.7,232.69,227.0,11657.274491800103
2015-06-01 08:00:00,228.38,222.0,230.89,219.71,31722.403628330067
2015-06-02 08:00:00,222.01,224.68,226.0,220.97,16451.17196391997
2015-06-03 08:00:00,224.7,225.14,227.0,222.26,17205.46368926002
2015-06-04 08:00:00,225.14,223.24,225.77,222.64,11211.322435400063
2015-06-05 08:00:00,223.24,224.51,229.23,222.65,17603.334919230067
2015-06-06 08:00:00,224.7,225.66,228.0,223.9,6830.975983460006
2015-06-07 08:00:00,225.69,223.26,227.0,222.29,17255.895481479907
2015-06-08 08:00:00,223.29,228.76,230.63,223.25,28828.662382480034
2015-06-09 08:00:00,228.79,229.06,232.07,227.79,16389.23268951016
2015-06-10 08:00:00,229.06,228.6,229.97,227.48,10773.512622760145
2015-06-11 08:00:00,228.61,230.0,230.7,228.6,9540.223746160205
2015-06-12 08:00:00,229.99,229.55,231.34,229.11,9752.03407847004
2015-06-13 08:00:00,229.51,232.87,234.3,228.4,11058.627095090042
2015-06-14 08:00:00,232.86,233.54,235.44,232.51,8262.111096590063
2015-06-15 08:00:00,233.5,236.98,238.16,233.35,19153.661362609928
2015-06-16 08:00:00,236.97,252.17,254.0,236.0,50864.758323821385
2015-06-17 08:00:00,252.19,248.95,259.1,246.0,47507.56832004957
2015-06-18 08:00:00,248.96,249.51,253.7,243.0,27557.794017728993
2015-06-19 08:00:00,249.38,244.56,252.13,243.5,23929.355700239892
2015-06-20 08:00:00,244.56,245.38,245.9,240.0,23906.500214340213
2015-06-21 08:00:00,245.38,244.25,245.69,241.09,8170.861770020088
2015-06-22 08:00:00,244.25,246.67,247.99,243.5,18508.52655820019
2015-06-23 08:00:00,246.69,244.25,247.35,242.0,11550.643655440168
2015-06-24 08:00:00,244.19,239.8,244.19,239.0,15567.444066280133
2015-06-25 08:00:00,239.75,242.05,243.0,239.5,8703.176192500037
2015-06-26 08:00:00,242.15,243.29,243.9,240.61,10163.370705500007
2015-06-27 08:00:00,243.29,251.61,251.77,242.6,18134.806469989926
2015-06-28 08:00:00,251.6,248.71,252.06,247.25,12904.130852380094
2015-06-29 08:00:00,248.71,256.69,257.74,248.57,34766.031629739715
2015-06-30 08:00:00,256.7,263.07,269.0,253.05,47278.28915101996
2015-07-01 08:00:00,262.9,258.1,264.81,252.77,21543.00131961944
2015-07-02 08:00:00,258.08,254.52,262.61,253.0,17333.69829282001
2015-07-03 08:00:00,254.52,256.09,256.9,252.11,11646.455995540096
2015-07-04 08:00:00,256.12,260.58,262.64,253.57,9650.009147110062
2015-07-05 08:00:00,260.57,271.96,275.88,258.0,47847.85650460032
2015-07-06 08:00:00,271.82,269.23,278.69,267.33,56663.3721803999
2015-07-07 08:00:00,269.24,265.72,271.5,262.61,22261.54092506998
2015-07-08 08:00:00,265.78,270.52,274.11,263.0,35178.24762291025
2015-07-09 08:00:00,270.49,269.23,274.0,266.22,24012.137251439042
2015-07-10 08:00:00,269.22,285.36,296.1,268.58,89653.52305406412
2015-07-11 08:00:00,285.35,293.18,301.49,283.46,39246.40431142952
2015-07-12 08:00:00,293.19,311.15,316.23,291.81,60434.984018220086
2015-07-13 08:00:00,311.18,292.65,312.0,281.5,74185.04905933954
2015-07-14 08:00:00,292.6,286.83,297.25,286.0,23532.186159998575
2015-07-15 08:00:00,286.87,285.42,294.44,283.51,21724.733369890102
2015-07-16 08:00:00,285.42,278.94,295.0,275.21,52862.423272790096
2015-07-17 08:00:00,278.93,279.82,281.55,272.0,25360.43591806015
2015-07-18 08:00:00,279.52,277.25,283.33,276.12,15393.905198210057
2015-07-19 08:00:00,277.25,275.04,279.18,274.69,8015.116445910095
2015-07-20 08:00:00,275.04,280.2,280.5,273.5,12344.241550540044
2015-07-21 08:00:00,280.2,275.55,282.1,275.09,13041.150582520073
2015-07-22 08:00:00,275.55,277.99,278.39,274.5,10965.624960059999
2015-07-23 08:00:00,277.88,276.51,278.44,275.56,5434.124773480029
2015-07-24 08:00:00,276.48,288.6,289.93,276.02,24289.517135709746
2015-07-25 08:00:00,288.58,289.37,292.35,286.39,11608.530055539837
2015-07-26 08:00:00,289.36,293.01,294.57,288.12,9326.277816540196
2015-07-27 08:00:00,293.0,294.84,298.74,286.0,25470.112077449066
2015-07-28 08:00:00,294.73,295.23,298.93,293.61,14363.192703519951
2015-07-29 08:00:00,295.24,289.92,295.68,286.02,15838.214410380182
2015-07-30 08:00:00,289.92,288.21,291.0,284.01,12138.697133409993
2015-07-31 08:00:00,288.02,284.45,289.85,281.0,14587.8217347302
2015-08-01 08:00:00,284.45,280.31,284.99,276.53,12322.367910250034
2015-08-02 08:00:00,280.31,282.44,283.44,276.26,11744.262928719965
2015-08-03 08:00:00,282.44,281.28,287.05,279.7,14793.628732140123
2015-08-04 08:00:00,281.28,285.47,285.94,281.28,11989.287824000141
2015-08-05 08:00:00,285.47,282.41,285.94,279.7,8849.632246700048
2015-08-06 08:00:00,282.58,279.08,282.58,278.0,8941.090098780094
2015-08-07 08:00:00,279.08,280.19,281.0,276.07,12711.18708131002
2015-08-08 08:00:00,280.04,261.34,280.32,260.62,36959.89705772951
2015-08-09 08:00:00,261.43,265.58,267.6,260.73,20867.962251439803
2015-08-10 08:00:00,265.69,265.1,267.72,262.17,10783.260243750194
2015-08-11 08:00:00,265.09,271.96,272.99,264.81,12654.873808700137
2015-08-12 08:00:00,271.97,267.09,273.75,265.8,16300.516077370432
2015-08-13 08:00:00,267.09,264.47,268.0,263.33,12871.17274446043
2015-08-14 08:00:00,264.47,266.09,268.97,262.13,13586.587360540125
2015-08-15 08:00:00,266.32,262.2,267.76,260.96,10398.48328344014
2015-08-16 08:00:00,262.04,259.9,262.9,256.5,27231.341181199587
2015-08-17 08:00:00,259.9,258.49,262.37,257.4,9940.919399620041
2015-08-18 08:00:00,258.5,214.0,258.5,162.0,88032.39934147075
2015-08-19 08:00:00,214.09,226.32,255.08,198.0,78315.06980800962
2015-08-20 08:00:00,226.27,235.54,237.94,226.27,26308.870332289764
2015-08-21 08:00:00,235.55,232.17,236.43,228.76,13064.183583590358
2015-08-22 08:00:00,232.46,230.27,234.71,221.77,20895.613416809767
2015-08-23 08:00:00,230.33,228.53,232.88,223.05,12119.38389326006
2015-08-24 08:00:00,228.1,210.5,228.69,207.62,53295.40793750034
2015-08-25 08:00:00,210.49,222.68,228.77,196.6,69277.66517373954
2015-08-26 08:00:00,222.68,226.12,232.38,220.1,23772.395953610114
2015-08-27 08:00:00,226.13,225.76,229.5,224.0,11742.600585420649
2015-08-28 08:00:00,225.66,231.83,238.9,220.11,27328.703368359187
2015-08-29 08:00:00,232.08,230.75,234.03,227.16,10072.007419020252
2015-08-30 08:00:00,230.9,229.99,233.96,225.2,8821.01196508001
2015-08-31 08:00:00,229.99,231.35,233.69,225.31,10923.583399070125
2015-09-01 08:00:00,231.06,228.24,232.39,226.55,9810.611827330114
2015-09-02 08:00:00,228.24,229.71,231.89,226.51,9011.856467250098
2015-09-03 08:00:00,229.71,227.25,229.96,226.1,6915.709671040035
2015-09-04 08:00:00,227.29,230.89,231.66,227.01,10799.598315180154
2015-09-05 08:00:00,230.88,235.84,239.76,230.01,12199.23029430019
2015-09-06 08:00:00,235.84,240.97,248.48,235.5,20519.614031039502
2015-09-07 08:00:00,241.0,240.85,243.0,239.03,6949.441157790075
2015-09-08 08:00:00,240.91,244.2,247.68,240.27,16374.811754580382
2015-09-09 08:00:00,244.2,239.07,245.57,238.38,14351.38526353012
2015-09-10 08:00:00,238.97,239.49,241.9,237.01,10791.492806040324
2015-09-11 08:00:00,239.4,240.6,242.89,228.42,10243.492035090077
2015-09-12 08:00:00,240.9,235.77,241.0,235.33,9280.942915210137
2015-09-13 08:00:00,235.86,230.96,236.85,228.95,10215.583029140076
2015-09-14 08:00:00,231.11,230.89,233.9,228.4,9416.990722880053
2015-09-15 08:00:00,231.07,230.93,232.93,227.33,7621.528125070036
2015-09-16 08:00:00,230.91,228.99,232.12,227.38,8185.353556170145
2015-09-17 08:00:00,228.99,233.61,235.94,228.99,12037.789945620074
2015-09-18 08:00:00,233.65,228.34,236.26,227.0,9007.772552590124
2015-09-19 08:00:00,233.79,232.09,234.19,231.5,4329.1572734200145
2015-09-20 08:00:00,232.01,232.12,233.38,231.4,3457.17417392999
2015-09-21 08:00:00,232.11,227.22,232.97,226.38,9274.07985298007
2015-09-22 08:00:00,227.25,231.11,233.95,224.25,18854.936608829947
2015-09-23 08:00:00,231.43,230.54,233.0,230.03,5720.275474650018
2015-09-24 08:00:00,230.57,234.65,236.25,230.54,15377.240966720165
2015-09-25 08:00:00,234.65,235.26,237.7,233.05,9861.427777099965
2015-09-26 08:00:00,235.39,234.63,235.95,233.75,4796.048117480021
2015-09-27 08:00:00,234.63,233.37,234.78,233.0,2592.0015538299995
2015-09-28 08:00:00,233.37,240.43,241.44,233.37,12488.220159990176
2015-09-29 08:00:00,240.43,236.8,241.5,236.61,9459.778905360072
2015-09-30 08:00:00,236.9,236.49,238.78,235.11,5152.915200890015
2015-10-01 08:00:00,236.72,238.48,240.09,236.19,6107.430969470034
2015-10-02 08:00:00,238.25,237.86,240.0,237.33,5607.989364589998
2015-10-03 08:00:00,237.84,239.79,241.11,237.68,6221.097362500028
2015-10-04 08:00:00,239.73,239.5,240.93,239.29,2081.9424153699965
2015-10-05 08:00:00,239.47,242.0,242.89,236.24,12198.937020280227
2015-10-06 08:00:00,242.01,247.36,249.01,241.51,16277.349544900164
2015-10-07 08:00:00,247.35,244.0,247.93,243.5,8806.626528770086
2015-10-08 08:00:00,244.0,243.0,245.65,242.62,6046.705283539993
2015-10-09 08:00:00,242.99,244.82,245.45,242.63,3572.489262149995
2015-10-10 08:00:00,244.93,246.01,246.41,243.5,4196.526677410012
2015-10-11 08:00:00,245.93,247.99,248.73,243.75,4868.941701890049
2015-10-12 08:00:00,247.92,246.17,248.45,245.21,5203.509982030038
2015-10-13 08:00:00,246.15,251.25,253.43,244.0,16746.31969231019
2015-10-14 08:00:00,251.08,253.5,255.95,250.1,10143.266936650085
2015-10-15 08:00:00,253.5,255.19,257.5,253.44,10462.870492320108
2015-10-16 08:00:00,255.19,263.45,267.83,254.91,21966.84227808004
2015-10-17 08:00:00,263.47,272.9,275.19,258.32,42840.66767714943
2015-10-18 08:00:00,272.9,265.01,274.66,263.3,15347.193091630204
2015-10-19 08:00:00,265.29,265.1,268.28,262.35,10903.419168970106
2015-10-20 08:00:00,265.02,270.97,273.97,264.39,14439.644085140011
2015-10-21 08:00:00,270.99,267.8,272.28,264.1,10617.446295940053
2015-10-22 08:00:00,267.99,275.83,279.97,267.3,27240.769584500067
2015-10-23 08:00:00,275.83,279.21,280.9,275.15,15857.563337830137
2015-10-24 08:00:00,279.04,284.19,284.47,279.0,13934.586567240396
2015-10-25 08:00:00,284.19,284.79,295.99,281.2,40017.65079689933
2015-10-26 08:00:00,284.7,287.22,287.92,282.25,17157.556275239873
2015-10-27 08:00:00,287.22,295.29,298.86,286.71,26822.842290729448
2015-10-28 08:00:00,295.29,304.5,307.99,295.29,35610.63970486943
2015-10-29 08:00:00,304.5,314.88,321.53,301.5,51213.843312279976
2015-10-30 08:00:00,314.23,328.19,336.0,313.82,62862.23793759053
2015-10-31 08:00:00,328.2,316.0,335.87,307.2,42942.3117877901
2015-11-01 08:00:00,316.0,330.23,333.49,313.6,25673.087017649857
2015-11-02 08:00:00,330.23,365.33,373.12,326.8,71218.14798775043
2015-11-03 08:00:00,365.08,405.0,423.88,361.11,171811.47423274157
2015-11-04 08:00:00,404.98,409.24,504.0,366.66,274470.23823394766
2015-11-05 08:00:00,409.23,387.14,449.95,370.0,157932.0479826522
2015-11-06 08:00:00,387.93,375.56,396.78,351.2,106656.20529615282
2015-11-07 08:00:00,375.56,384.99,392.23,371.32,34416.713462930195
2015-11-08 08:00:00,384.28,374.1,390.33,365.56,30831.923010959825
2015-11-09 08:00:00,374.52,381.1,388.99,360.0,38111.9548491391
2015-11-10 08:00:00,381.1,340.18,383.4,327.02,88482.28569644043
2015-11-11 08:00:00,340.18,314.45,343.79,300.28,117018.93148586505
2015-11-12 08:00:00,314.45,336.84,346.44,314.14,57236.75520545162
2015-11-13 08:00:00,336.86,338.53,343.75,326.22,29935.630229709015
2015-11-14 08:00:00,338.54,333.37,340.72,328.5,20324.626769260223
2015-11-15 08:00:00,333.39,320.52,336.6,315.0,31597.167862849823
2015-11-16 08:00:00,320.8,332.1,335.0,315.2,25747.01423645007
2015-11-17 08:00:00,332.16,336.29,342.5,331.05,27167.97701985966
2015-11-18 08:00:00,336.29,335.94,338.99,327.91,15625.538319710211
2015-11-19 08:00:00,335.83,326.5,336.57,324.02,18932.5528605301
2015-11-20 08:00:00,326.49,322.2,326.77,309.46,30160.010247538885
2015-11-21 08:00:00,322.29,327.84,329.35,318.95,10478.855716170083
2015-11-22 08:00:00,327.84,324.66,327.85,320.36,7051.9099903400665
2015-11-23 08:00:00,324.66,323.63,327.5,320.9,7775.6751574101745
2015-11-24 08:00:00,323.65,320.1,323.77,315.55,9618.010490050066
2015-11-25 08:00:00,320.49,329.85,332.43,316.02,20618.165699520017
2015-11-26 08:00:00,329.85,354.0,369.9,329.35,81494.12980638833
2015-11-27 08:00:00,354.0,358.9,367.0,348.18,34902.85886151989
2015-11-28 08:00:00,359.0,358.6,362.44,351.0,19427.67778839941
2015-11-29 08:00:00,358.54,373.89,376.0,355.17,25800.689517829585
2015-11-30 08:00:00,373.84,376.88,384.99,368.11,47495.85537836257
2015-12-01 08:00:00,376.89,362.59,379.99,353.1,44101.91747801963
2015-12-02 08:00:00,362.59,359.12,363.22,346.13,31554.77112147918
2015-12-03 08:00:00,359.12,360.53,371.5,352.25,27383.799896089593
2015-12-04 08:00:00,360.62,363.17,364.4,354.31,14651.487495970036
2015-12-05 08:00:00,363.04,389.79,395.0,362.08,46142.29540095569
2015-12-06 08:00:00,390.01,390.6,407.57,386.01,60599.92466398972
2015-12-07 08:00:00,390.88,396.7,404.24,384.53,33608.011666119084
2015-12-08 08:00:00,397.0,422.0,422.39,388.37,33197.623229099554
2015-12-09 08:00:00,422.0,418.73,426.59,405.0,52055.32070854029
2015-12-10 08:00:00,418.86,414.94,421.82,411.09,21325.443675719904
2015-12-11 08:00:00,414.88,457.0,458.99,414.8,75656.53043328003
2015-12-12 08:00:00,456.32,435.61,475.04,402.5,104706.95104447857
2015-12-13 08:00:00,435.61,433.36,443.92,415.24,33630.91541409934
2015-12-14 08:00:00,432.91,442.59,450.0,427.3,27298.367131309693
2015-12-15 08:00:00,442.55,466.01,467.29,442.51,41307.2211420201
2015-12-16 08:00:00,466.43,454.94,469.99,440.0,67047.01540226
2015-12-17 08:00:00,454.94,455.57,458.56,446.21,17868.855585929912
2015-12-18 08:00:00,455.71,463.52,466.6,450.1,27050.451544759482
2015-12-19 08:00:00,463.51,462.44,467.0,452.0,21223.579722080114
2015-12-20 08:00:00,462.45,442.62,462.78,431.5,46323.16552624997
2015-12-21 08:00:00,442.62,437.52,447.45,424.37,43203.805052199605
2015-12-22 08:00:00,437.81,435.65,443.64,433.0,18516.120848540086
2015-12-23 08:00:00,435.05,442.62,445.76,433.62,16464.786777450066
2015-12-24 08:00:00,442.62,456.13,459.1,442.45,19865.73831943
2015-12-25 08:00:00,456.02,455.47,460.0,445.0,15176.728026320183
2015-12-26 08:00:00,455.3,416.51,460.05,405.5,96491.88017170315
2015-12-27 08:00:00,416.35,422.32,424.89,407.0,27798.815510729753
2015-12-28 08:00:00,421.82,420.24,429.0,417.01,24284.330076609436
2015-12-29 08:00:00,420.11,431.79,433.55,418.01,22073.56319970867
2015-12-30 08:00:00,431.77,423.55,434.0,420.0,22247.59645833987
2015-12-31 08:00:00,423.51,429.02,432.59,412.5,21403.65928212969
2016-01-01 08:00:00,429.17,433.98,436.49,426.26,13077.668908090154
2016-01-02 08:00:00,433.89,432.7,435.8,430.0,6347.952930870056
2016-01-03 08:00:00,432.66,428.39,433.07,421.73,19201.833363170073
2016-01-04 08:00:00,428.63,432.9,435.67,426.97,12950.38203246012
2016-01-05 08:00:00,432.61,431.84,434.91,427.91,11172.003817340024
2016-01-06 08:00:00,431.99,428.89,432.24,425.03,9440.11476438009
2016-01-07 08:00:00,428.2,458.78,462.0,427.11,55448.62348451022
2016-01-08 08:00:00,458.41,454.0,465.0,446.55,29967.953086949874
2016-01-09 08:00:00,454.0,449.23,456.01,447.07,8950.47934716013
2016-01-10 08:00:00,449.23,449.35,450.26,441.01,13778.255966589966
2016-01-11 08:00:00,449.34,449.26,452.49,443.42,14814.611919910152
2016-01-12 08:00:00,449.26,432.04,449.98,427.01,20739.28807916013
2016-01-13 08:00:00,431.99,431.11,436.36,416.0,33154.90771328927
2016-01-14 08:00:00,431.09,429.25,435.0,426.0,13304.537786190007
2016-01-15 08:00:00,429.27,359.16,429.43,357.02,123890.27071976822
2016-01-16 08:00:00,359.16,388.4,392.5,352.5,74062.26019306092
2016-01-17 08:00:00,388.43,382.02,393.31,378.76,20715.0043007396
2016-01-18 08:00:00,382.11,387.1,390.0,375.01,19469.044043689875
2016-01-19 08:00:00,387.04,378.93,388.61,377.41,17187.636038820216
2016-01-20 08:00:00,378.94,419.55,428.0,375.01,82802.50152887062
2016-01-21 08:00:00,419.65,411.01,424.57,405.0,29020.246475599495
2016-01-22 08:00:00,411.0,380.96,411.2,371.25,62213.91956269009
2016-01-23 08:00:00,381.0,385.57,394.81,379.85,21470.918502969747
2016-01-24 08:00:00,385.55,402.77,407.33,385.1,23219.927837279884
2016-01-25 08:00:00,402.76,390.96,402.77,384.0,22664.63967212988
2016-01-26 08:00:00,390.91,391.41,398.0,386.66,13322.870429170203
2016-01-27 08:00:00,391.23,394.97,396.99,389.66,8538.432035690046
2016-01-28 08:00:00,394.7,378.39,395.48,375.01,25024.08113808977
2016-01-29 08:00:00,378.15,377.6,386.0,360.03,62204.81102909039
2016-01-30 08:00:00,377.4,376.56,380.6,374.0,10501.947978230022
2016-01-31 08:00:00,376.31,365.52,378.9,362.57,14887.778690270176
2016-02-01 08:00:00,365.58,371.42,379.27,363.23,24797.196758549686
2016-02-02 08:00:00,371.22,372.9,374.8,369.69,10443.462138560173
2016-02-03 08:00:00,372.9,368.98,374.0,365.65,13195.150196850062
2016-02-04 08:00:00,369.0,389.96,393.89,368.65,37339.91926219932
2016-02-05 08:00:00,389.98,386.54,393.0,384.19,16879.235868740143
2016-02-06 08:00:00,386.54,373.75,386.54,365.0,40202.13384673973
2016-02-07 08:00:00,373.71,372.01,377.8,369.17,13056.062393660148
2016-02-08 08:00:00,372.26,370.49,377.0,369.01,16881.20552174015
2016-02-09 08:00:00,370.29,374.31,377.96,370.04,9216.51889923005
2016-02-10 08:00:00,374.43,381.17,387.0,373.13,33532.245858179536
2016-02-11 08:00:00,380.97,377.99,383.23,372.25,14521.328019790071
2016-02-12 08:00:00,378.0,382.94,383.53,377.04,10146.83584537006
2016-02-13 08:00:00,382.94,393.0,393.0,382.55,14755.537655910162
2016-02-14 08:00:00,392.99,408.3,408.66,392.93,29423.67609439953
2016-02-15 08:00:00,408.3,399.9,412.5,395.23,30129.685193289966
2016-02-16 08:00:00,400.08,407.27,408.77,398.66,13991.056777410102
2016-02-17 08:00:00,407.37,414.88,421.9,405.16,30400.764893609914
2016-02-18 08:00:00,414.89,421.5,426.21,412.51,25228.63442937999
2016-02-19 08:00:00,421.51,419.85,422.54,412.0,13268.556246830109
2016-02-20 08:00:00,419.72,438.7,445.96,419.72,47477.18201239002
2016-02-21 08:00:00,438.73,440.49,451.6,428.01,43012.36409729954
2016-02-22 08:00:00,440.49,440.27,442.5,433.01,16337.466439880212
2016-02-23 08:00:00,440.25,421.4,442.67,416.24,32431.14307513074
2016-02-24 08:00:00,421.5,426.36,427.5,409.69,22426.108997230327
2016-02-25 08:00:00,426.36,424.88,430.0,419.5,13595.76030845033
2016-02-26 08:00:00,424.89,435.49,435.9,419.83,18860.341893470344
2016-02-27 08:00:00,435.49,434.3,438.6,431.81,11592.353368190239
2016-02-28 08:00:00,434.03,434.45,437.89,422.1,19852.271098541023
2016-02-29 08:00:00,434.46,438.99,445.0,430.51,20389.46046158061
2016-03-01 08:00:00,439.53,434.82,442.79,427.26,19625.832775420673
2016-03-02 08:00:00,434.99,422.09,436.45,421.11,16463.129152610763
2016-03-03 08:00:00,421.7,420.56,424.43,416.4,20874.05140072991
2016-03-04 08:00:00,420.19,408.82,423.99,407.5,21749.419855930013
2016-03-05 08:00:00,408.71,397.36,410.14,389.0,46951.85160138023
2016-03-06 08:00:00,397.37,403.75,409.5,392.01,19707.204719970003
2016-03-07 08:00:00,403.77,412.7,415.8,401.51,15306.221330260063
2016-03-08 08:00:00,412.62,411.35,416.0,406.0,10227.455512020048
2016-03-09 08:00:00,411.34,413.05,414.5,407.47,9027.753218880063
2016-03-10 08:00:00,412.9,416.51,418.24,410.68,13709.082920749908
2016-03-11 08:00:00,416.64,420.47,423.6,415.5,15464.778642660029
2016-03-12 08:00:00,420.49,410.01,421.81,406.38,17020.425544630074
2016-03-13 08:00:00,410.01,411.87,416.0,410.0,7628.342534440028
2016-03-14 08:00:00,412.0,415.91,417.99,411.7,9210.432258500037
2016-03-15 08:00:00,415.99,415.5,418.82,412.78,9632.105654380004
2016-03-16 08:00:00,415.52,417.28,418.0,413.96,7066.7064469199995
2016-03-17 08:00:00,417.28,418.75,420.6,416.67,8308.821378350045
2016-03-18 08:00:00,418.71,407.86,418.86,403.01,21090.86035611995
2016-03-19 08:00:00,407.5,408.68,412.0,404.0,8954.99064014006
2016-03-20 08:00:00,408.7,411.25,413.2,407.92,5655.496142400099
2016-03-21 08:00:00,410.81,411.88,412.14,406.0,7818.387808420049
2016-03-22 08:00:00,411.85,417.7,418.68,409.88,10196.10581222004
2016-03-23 08:00:00,417.7,418.12,419.72,415.83,7195.021234230001
2016-03-24 08:00:00,418.12,415.3,418.13,414.0,7559.671086359985
